add_id,rooms,address,square_m2,parking,price,repair,metro,time_to_metro,time_on_foot,flat_floor,house_floors,house_type,balcony,windows,bathroom,with_children/animals,name_of_the_RC,house_series,ceiling_height_m,elevator,garbage_chute,furniture_rooms,furniture_kitchen,the_internet,tv
273080406,3,2013,75.0,2,45000.0,2,70,9,True,6,14,9,1,2,0,3,1083,363,2.98,2,0,0,0,0,0
273202959,2,1945,55.0,2,47000.0,2,165,17,True,6,14,6,2,3,2,0,1083,363,3.0,2,0,1,1,1,1
270816267,3,1950,82.0,3,65000.0,2,165,18,True,4,17,6,2,0,1,0,695,363,2.98,1,0,1,1,1,1
274580039,2,1926,70.0,3,70000.0,1,8,10,False,3,3,9,0,0,1,3,1083,363,2.98,3,1,1,1,1,1
274945662,1,1944,40.0,3,26000.0,3,165,15,True,5,22,6,2,0,0,3,1083,363,2.75,2,0,1,1,1,1
228335421,1,6788,31.0,2,27000.0,2,8,5,False,6,8,9,2,0,1,1,1083,363,2.98,1,0,1,1,1,1
256834307,1,6788,35.0,2,29000.0,2,126,5,False,7,18,9,1,0,1,0,1083,363,2.98,2,0,0,1,1,0
274687179,1,2023,27.0,3,30000.0,2,165,14,True,5,11,5,0,0,2,0,543,363,2.98,3,2,1,1,1,0
230487451,1,6291,40.0,3,30000.0,3,8,10,False,8,14,6,1,0,1,1,1083,363,2.74,2,0,1,1,1,1
273476724,1,239,32.0,3,30000.0,3,230,13,True,4,9,9,0,0,1,1,1083,363,2.98,3,2,1,1,0,0
242234098,1,1951,45.0,3,30000.0,3,165,4,False,2,17,5,2,0,0,1,695,363,2.98,3,0,1,1,0,0
274831384,1,2016,42.0,2,33000.0,3,70,8,True,7,14,5,2,0,0,0,1083,363,2.7,2,0,1,1,1,1
274091308,1,1939,39.0,3,33500.0,2,165,18,True,12,17,6,2,0,1,3,1083,363,3.0,1,0,1,1,1,1
262355297,1,1944,38.5,3,34000.0,3,165,23,True,7,22,6,2,1,2,0,1083,363,2.75,1,0,1,1,1,1
273815149,1,1927,46.0,5,38000.0,1,8,8,False,10,10,9,2,0,1,3,1083,363,2.8,2,0,1,1,1,1
274259730,1,6786,34.0,2,40000.0,1,8,10,False,9,15,3,2,0,1,3,906,363,2.98,1,0,1,1,1,1
272275267,1,6786,44.0,3,40000.0,3,165,27,True,8,15,3,2,3,2,3,906,363,2.98,1,0,1,1,0,1
273151859,1,1945,38.0,2,40000.0,3,165,17,True,11,14,6,2,1,1,0,1083,363,3.0,2,0,1,1,1,1
274846125,2,566,55.4,4,44000.0,3,165,11,False,13,24,9,2,0,2,1,1083,363,2.98,3,2,0,0,0,0
270525077,1,2023,29.0,3,45000.0,3,165,14,True,10,11,5,1,3,1,0,543,363,2.98,3,2,1,1,1,1
262081183,2,6298,57.0,3,47000.0,2,135,24,True,13,22,6,2,0,0,0,1083,363,2.64,1,0,1,1,0,0
274460195,1,1942,38.0,4,49000.0,2,165,17,True,10,14,9,2,1,1,0,1083,363,2.98,3,2,0,0,0,1
274974124,2,2023,44.0,0,54500.0,2,165,15,True,11,11,9,2,1,1,0,542,363,2.98,3,2,0,0,0,1
274055451,3,2017,70.0,4,71000.0,2,70,9,True,9,14,9,1,2,0,0,662,363,2.98,3,2,0,0,0,1
274393865,3,1946,87.0,2,80000.0,2,165,6,False,14,17,5,1,0,0,0,695,363,2.98,2,0,1,1,1,1
269265022,3,1927,84.0,2,90000.0,1,165,6,False,6,16,9,1,0,1,0,1083,363,2.98,2,2,1,1,1,1
273593681,3,1946,77.0,4,92000.0,2,165,19,True,14,17,9,2,2,0,1,694,363,2.98,3,2,0,0,0,1
263724076,3,1927,84.0,5,95000.0,1,165,35,True,6,16,5,1,3,2,3,1083,363,2.8,2,2,1,1,1,0
274689762,3,1949,96.0,2,100000.0,2,165,15,True,5,17,6,2,1,1,0,695,363,2.7,2,0,1,1,1,1
251618576,2,1943,60.0,5,46000.0,2,165,23,True,14,22,6,1,2,2,1,1083,363,2.75,2,0,1,1,1,1
240575765,2,6293,65.0,3,45000.0,2,8,4,False,6,14,6,1,0,0,0,1083,363,2.74,1,0,0,1,1,0
238230007,1,1927,43.0,3,38000.0,2,165,5,False,4,16,5,1,1,1,0,1083,363,2.98,2,2,1,1,1,1
274667443,1,2018,36.4,3,34000.0,3,70,9,True,4,14,6,2,1,1,0,663,363,2.98,2,0,0,1,0,0
256518254,1,1938,38.0,2,35000.0,2,165,17,True,8,17,4,1,1,1,0,1083,363,2.74,2,0,1,1,1,1
265357607,1,1926,30.5,2,35000.0,3,8,15,False,1,3,3,0,0,1,3,1083,363,3.2,3,2,1,1,1,1
245971204,1,6295,38.5,3,35000.0,3,165,3,False,7,22,6,1,1,0,0,1083,363,2.64,2,0,1,1,1,1
274344079,2,6785,50.0,2,38000.0,2,8,15,False,1,14,5,0,3,2,3,906,363,3.0,1,0,1,1,1,0
274267929,2,6292,52.0,3,42000.0,3,8,9,False,10,14,6,1,3,2,0,1083,363,2.74,2,0,1,1,1,1
273318241,1,6785,40.0,2,43000.0,2,165,15,True,2,8,5,1,0,1,0,906,363,2.48,2,0,1,1,1,1
270883351,1,2023,29.0,2,45000.0,3,165,14,True,9,11,5,0,0,1,3,543,363,2.98,2,2,1,1,1,1
273780889,2,1944,56.0,3,45000.0,2,165,22,True,15,22,5,2,2,0,3,1083,363,2.75,1,0,1,1,0,0
272536453,2,1945,54.0,3,45000.0,2,165,19,True,2,14,6,1,3,2,0,1083,363,3.0,2,0,1,1,0,0
268878838,2,2014,64.0,3,49700.0,3,70,12,True,12,14,6,1,0,0,3,663,363,2.98,1,0,1,1,0,0
270572812,2,2023,48.1,2,50000.0,2,165,11,True,4,11,5,2,2,1,0,543,363,2.8,2,2,1,1,0,0
269471423,5,2016,124.0,3,100000.0,2,70,5,True,14,14,6,1,2,1,3,1083,363,2.98,2,2,0,0,1,0
274741628,1,2023,33.0,3,30000.0,3,165,14,True,10,11,5,0,3,2,3,543,363,2.98,3,2,0,0,0,0
274812555,1,6294,37.7,3,32000.0,3,135,20,True,3,17,6,2,3,1,0,1083,363,2.74,2,0,1,1,0,0
274939275,1,1941,38.0,3,35000.0,2,165,20,True,5,17,6,2,1,0,1,1083,363,3.0,2,0,1,1,0,0
274891201,1,1944,40.0,3,35000.0,2,165,5,False,14,22,6,2,3,0,0,1083,363,2.75,1,0,1,1,0,0
274537001,1,6294,40.0,3,35500.0,3,135,20,True,5,17,6,1,3,2,3,1083,363,2.74,2,0,1,1,0,0
274866930,1,1951,41.0,3,39000.0,1,165,10,True,15,17,5,2,0,0,3,695,363,2.98,2,0,1,1,1,1
274917171,2,564,52.2,3,47000.0,3,8,15,False,11,12,6,1,1,0,0,1083,363,2.64,1,0,1,1,1,0
274040469,3,11073,102.0,5,330000.0,1,72,6,True,8,14,9,0,2,1,0,22,363,3.0,1,2,1,1,1,1
274159090,5,1448,238.0,2,500000.0,2,113,2,True,3,5,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
271705861,5,1448,234.0,3,500000.0,1,113,4,True,3,5,10,0,0,1,0,1083,363,3.5,1,1,1,1,1,1
212024381,4,1275,134.1,5,270000.0,1,250,6,True,7,8,5,1,0,1,0,1083,363,3.0,2,0,1,1,1,1
268876926,4,2310,108.0,3,230000.0,2,113,5,True,3,5,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
272945877,4,4827,168.0,3,300000.0,2,250,6,True,4,6,9,0,3,2,3,1083,363,2.98,1,2,1,1,0,1
273737770,3,5531,160.0,3,150000.0,2,211,8,True,6,16,9,2,0,1,1,1083,363,2.98,3,2,1,1,1,1
273632382,3,1450,122.0,3,165000.0,1,113,5,True,3,4,9,0,3,1,1,1083,363,2.98,3,2,1,1,0,1
266473705,3,5531,133.0,5,170000.0,4,211,5,True,7,16,5,2,1,1,0,1083,350,3.0,2,2,1,0,1,0
274665301,4,6272,138.0,4,200000.0,3,282,5,True,2,6,4,0,0,1,1,1083,363,3.0,1,0,1,1,1,1
274239480,4,1450,126.0,4,350000.0,1,113,5,True,2,2,10,0,0,1,1,1083,363,3.2,3,1,1,1,1,1
267738673,3,5531,133.0,5,170000.0,2,211,5,True,7,17,5,1,1,1,3,1083,363,3.0,2,1,1,1,1,1
274547960,4,6272,145.0,3,200000.0,2,265,4,True,2,4,9,0,3,0,3,1083,363,3.0,3,0,0,0,1,0
274968027,2,6890,40.0,2,45000.0,3,211,6,True,4,12,0,1,0,0,0,1083,363,2.98,1,0,1,1,1,0
273781555,2,4902,71.0,2,115000.0,4,211,4,True,7,14,3,2,0,1,0,1083,350,2.98,3,2,1,0,1,0
270949943,3,2309,74.0,3,120000.0,2,265,5,True,2,7,3,0,0,1,0,1083,363,3.0,1,0,1,1,1,1
274160822,5,4829,143.0,3,260000.0,3,282,5,True,3,4,3,0,0,1,0,1083,363,2.8,1,1,1,1,1,1
273997856,3,1449,133.0,5,270000.0,4,113,4,True,3,5,3,0,0,1,0,1083,350,3.9,3,2,1,0,1,0
274968426,2,6890,39.0,3,45000.0,3,211,5,True,4,12,0,1,0,0,3,1083,363,2.64,1,0,1,1,1,0
274617829,3,5976,80.0,3,100000.0,2,250,10,True,7,11,4,0,0,2,0,1083,363,2.98,3,2,1,1,0,1
273460010,3,9568,115.0,2,110000.0,2,250,5,True,10,14,3,1,3,0,2,1083,363,2.98,1,2,1,1,1,1
274042642,2,4903,71.0,4,115000.0,1,211,3,True,7,14,3,0,0,1,0,1083,363,2.98,2,2,1,1,1,1
273668901,3,4903,110.0,4,120000.0,2,97,15,True,5,14,3,1,0,1,1,1083,363,2.98,2,2,1,1,1,1
273387110,4,4828,120.0,3,150000.0,2,282,7,True,1,5,3,0,2,1,1,1083,363,2.98,3,2,1,1,1,1
271712915,3,4900,140.0,3,190000.0,2,211,4,True,11,14,5,1,0,1,1,1083,363,2.98,1,0,1,1,1,1
274941472,3,1273,85.0,2,270000.0,4,265,6,True,3,5,3,1,2,0,3,1083,350,3.4,1,2,1,0,1,0
274389673,4,1449,133.0,5,270000.0,2,113,5,True,4,5,7,0,0,1,0,1083,363,3.2,1,0,1,1,1,1
272948850,6,4826,312.0,3,550000.0,2,250,7,True,4,5,9,0,0,1,3,1083,363,2.98,1,2,1,1,1,1
274265622,1,4429,25.0,3,48000.0,4,211,5,True,4,9,3,0,3,1,3,1083,350,2.98,3,2,1,0,1,0
274736912,1,765,40.0,3,55000.0,2,211,7,True,8,9,3,2,0,0,3,1083,363,2.98,1,0,1,1,1,0
270596945,2,7270,61.0,3,70000.0,2,219,7,True,3,7,3,2,2,1,3,1083,363,3.0,1,0,1,1,1,1
273451067,1,5982,41.0,3,80000.0,2,282,6,True,2,5,3,0,0,0,3,1083,212,2.98,3,2,1,1,1,1
272817173,1,5982,41.0,3,80000.0,2,282,7,True,2,5,9,0,0,0,1,1083,363,2.98,3,2,1,1,1,1
274025893,4,4828,122.0,4,150000.0,2,250,4,True,1,5,3,0,2,2,0,1083,363,2.98,3,2,1,1,0,1
273998987,3,7266,140.0,3,190000.0,2,250,6,True,3,5,3,1,0,1,1,1083,363,2.98,1,2,1,1,1,1
273605459,4,6272,130.0,5,200000.0,4,282,4,True,5,5,3,0,2,1,1,1083,212,2.7,1,2,0,0,1,0
273005010,4,4827,168.0,5,250000.0,2,250,6,True,4,6,3,1,3,0,3,1083,363,2.98,1,2,0,1,1,1
274403923,4,6926,160.0,3,270000.0,4,250,6,True,3,5,9,0,2,0,3,1083,363,2.98,3,0,1,1,1,1
274930449,3,1273,85.0,3,270000.0,2,250,6,True,3,5,3,0,2,0,0,1083,363,2.98,3,2,1,1,1,1
274620805,5,9568,235.0,3,299000.0,1,250,5,True,12,14,3,1,2,1,1,1083,363,2.98,1,2,1,1,1,1
270548491,4,4827,174.0,3,300000.0,4,250,4,True,2,6,9,1,3,0,1,1083,363,2.98,3,0,1,1,1,1
269907925,4,4827,168.0,5,300000.0,2,265,6,True,2,6,4,0,3,0,3,1083,363,2.98,1,2,1,1,1,1
273910962,4,1450,126.0,2,350000.0,4,113,5,True,2,3,10,0,0,1,1,1083,212,3.2,3,2,0,0,1,0
272284525,6,1449,220.0,3,700000.0,4,113,4,True,4,5,9,0,3,0,0,1083,363,2.98,3,0,1,1,1,1
258854289,4,6882,170.0,5,950000.0,4,265,6,True,4,5,3,1,2,1,1,1083,350,3.1,1,2,1,0,1,0
274826437,2,7270,61.0,3,70000.0,1,219,7,True,3,7,3,2,2,1,1,1083,363,2.98,1,0,1,1,1,1
274862056,2,7269,78.9,3,89000.0,2,211,10,True,8,8,6,1,0,1,0,1083,363,2.7,1,2,1,1,0,0
273803362,3,5976,80.0,4,100000.0,2,282,6,True,7,12,3,1,2,0,3,1083,363,3.0,2,0,1,1,1,1
273231691,3,9568,115.0,5,110000.0,2,250,5,True,10,14,3,2,2,1,0,1083,363,2.98,1,0,1,1,1,1
274997687,3,5979,75.0,3,130000.0,2,282,5,True,2,4,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
274501552,2,1275,72.0,5,160000.0,2,250,3,True,2,8,4,0,3,1,3,1083,363,2.98,3,2,1,1,1,1
274843140,3,4824,100.0,3,180000.0,1,250,5,True,4,5,5,1,3,1,1,1083,363,2.98,1,2,1,1,1,1
273689433,4,4899,120.0,2,185000.0,2,211,6,True,12,16,9,0,2,1,3,1083,363,3.2,1,2,1,1,1,1
274835253,4,4899,120.0,3,185000.0,1,211,7,True,12,14,3,0,2,1,3,1083,363,2.98,1,0,1,1,1,1
155990459,4,6272,134.0,5,200000.0,2,282,4,True,5,6,9,0,2,1,1,1083,363,2.98,2,0,0,1,1,0
272896002,4,3954,76.0,3,200000.0,2,265,6,True,3,3,9,1,3,2,3,1083,363,2.98,3,2,1,1,0,1
274176645,3,1448,116.0,2,250000.0,1,113,2,True,4,5,3,1,0,2,3,1083,363,2.98,3,1,1,1,1,1
268110903,3,4829,123.0,2,250000.0,2,282,7,True,3,4,10,0,2,1,1,1083,363,3.2,1,1,1,1,1,1
272250852,5,4829,143.0,5,260000.0,2,282,5,True,3,4,9,1,2,1,0,1083,363,3.2,1,2,1,1,1,1
268940428,4,11098,170.0,5,270000.0,2,250,10,True,3,5,5,0,0,1,0,1083,363,3.5,1,0,0,1,1,1
274939068,3,1273,85.0,3,270000.0,2,265,9,True,3,5,9,1,0,0,1,1083,363,2.98,1,2,1,1,1,1
255388888,4,4900,160.0,3,5000.0,3,211,5,True,5,14,5,2,0,1,0,1083,363,2.98,1,0,1,1,1,1
271824007,4,9569,150.0,5,300000.0,2,211,5,True,2,10,5,1,2,1,1,1083,363,3.0,2,1,1,1,1,1
274181774,3,11098,130.0,5,300000.0,2,250,7,True,5,6,9,0,2,1,0,1083,363,3.2,1,2,1,1,1,1
273148119,4,9568,200.0,5,300000.0,2,250,5,True,13,13,9,0,1,1,1,1083,363,3.2,1,2,1,1,1,1
273344928,4,4826,146.0,5,300000.0,2,282,5,True,2,6,4,0,0,2,1,1083,363,3.0,1,1,0,1,1,0
269763841,4,4827,168.0,5,330000.0,2,250,3,True,2,6,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
274619017,4,6272,169.0,5,330000.0,2,282,2,True,3,5,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
273525569,4,4827,168.0,3,330000.0,1,250,4,True,2,6,3,0,3,1,1,1083,363,2.98,1,2,1,1,1,1
274020738,4,1450,130.0,2,350000.0,2,113,5,True,2,3,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
268266823,6,5981,210.0,2,380000.0,2,282,5,True,4,5,9,1,2,1,0,1083,363,3.2,1,2,1,1,1,1
273785167,6,1448,326.0,2,400000.0,2,113,2,True,4,5,9,1,2,1,1,1083,363,3.2,1,2,1,1,1,1
269679389,3,6273,160.0,5,450000.0,1,265,4,True,9,15,5,0,3,2,3,584,363,3.4,2,1,1,1,1,1
271740344,6,1449,218.0,5,750000.0,2,113,3,True,4,5,9,0,2,1,1,1083,363,3.2,1,2,1,1,1,1
229440304,4,6882,184.0,5,950000.0,1,282,5,True,4,5,4,1,2,1,0,1083,363,3.0,1,1,1,1,1,1
271195235,6,5980,414.0,3,1500000.0,3,282,6,True,8,8,5,1,0,1,3,1083,363,2.98,1,2,0,0,0,0
194057094,1,6920,21.0,2,38000.0,2,265,3,True,1,5,3,0,2,1,3,1083,363,2.98,1,2,1,1,1,1
274437045,2,9342,45.0,3,45000.0,3,219,7,True,2,5,9,1,0,1,0,1083,363,2.98,3,2,1,1,1,0
237809420,2,5976,64.0,3,85000.0,1,282,6,True,8,11,5,2,1,1,3,1083,363,2.98,2,2,1,1,1,1
235805453,3,5976,80.0,2,100000.0,2,211,10,True,7,11,5,1,2,1,1,1083,363,2.98,2,2,1,1,1,1
271793380,1,4353,40.0,3,45000.0,4,211,8,True,4,17,6,1,3,2,0,1083,363,2.98,2,2,1,1,1,1
212768104,2,846,42.0,3,49000.0,3,211,7,True,5,7,3,1,0,1,0,1083,363,2.64,1,0,1,1,1,1
274857105,2,1161,40.0,2,50000.0,3,211,5,True,11,12,0,1,3,0,0,1083,363,2.64,1,0,1,1,1,1
273770406,2,846,37.0,2,59900.0,3,211,7,True,3,9,3,1,3,2,3,1083,363,2.64,1,0,1,1,1,1
272094765,2,9565,46.0,2,60000.0,4,211,3,True,12,12,3,1,3,2,3,1083,363,2.98,3,2,1,1,1,0
274634999,1,4430,30.0,2,60000.0,1,211,7,True,1,5,3,0,0,1,3,1083,363,2.98,1,0,1,1,1,1
274357475,3,7267,80.0,3,65000.0,2,211,8,True,5,13,3,0,2,0,1,1083,363,2.98,1,0,1,1,1,0
274043819,2,4825,40.0,2,65000.0,2,250,5,True,5,12,6,1,2,0,3,1083,363,2.64,1,0,1,1,1,0
273378576,2,846,43.0,3,65000.0,2,211,7,True,2,9,3,0,0,1,3,1083,363,2.64,1,0,1,1,1,1
274114632,2,7270,63.0,2,65000.0,3,219,5,True,4,7,3,1,2,0,0,1083,363,3.2,1,0,1,1,1,0
274067060,2,7264,61.0,2,70000.0,2,211,5,True,4,9,3,1,3,0,0,1083,363,2.98,1,0,1,1,1,0
274113086,2,7257,70.0,2,75000.0,2,211,3,True,4,8,3,1,2,1,0,1083,363,3.0,1,0,1,1,1,1
274403628,3,1162,74.0,2,90000.0,3,211,9,True,6,16,9,2,0,1,3,1083,363,2.98,1,0,1,1,0,0
274962198,2,7262,66.0,3,129000.0,1,211,4,True,5,14,3,0,2,1,1,1083,363,2.98,1,2,1,1,1,1
239198302,3,6921,100.0,3,140000.0,1,265,6,True,2,3,3,0,0,0,1,1083,363,2.98,3,2,1,1,1,1
274805813,4,5975,150.0,5,145000.0,2,282,6,True,3,8,5,2,2,1,1,1083,363,3.0,2,2,1,1,1,1
269993892,3,5531,153.0,5,170000.0,2,211,2,True,7,17,5,1,0,1,0,1083,363,3.5,2,2,1,1,1,1
215194648,3,6922,106.0,5,230000.0,2,265,4,True,5,6,9,1,2,1,1,1083,363,2.8,1,2,0,1,1,0
225860654,3,1448,115.0,2,250000.0,1,113,2,True,4,5,3,0,0,1,0,1083,363,3.4,3,1,1,1,1,1
274568774,3,11098,127.0,5,300000.0,1,244,4,True,4,6,5,0,3,1,0,1083,363,3.5,1,1,1,1,1,1
271175941,3,2309,75.0,3,120000.0,2,265,6,True,2,7,3,0,0,1,0,1083,363,2.98,1,0,1,1,1,1
274356905,3,6888,65.0,3,100000.0,4,250,8,True,9,12,0,1,0,1,0,1083,363,2.98,3,2,0,0,1,0
268192176,3,3580,151.0,5,380000.0,4,282,5,True,5,8,3,1,0,1,0,1083,350,3.0,0,2,1,0,1,0
274217256,2,1158,46.0,3,60000.0,4,211,8,True,6,9,6,0,3,1,1,1083,124,2.98,1,2,0,0,1,0
274847835,2,7267,50.0,3,70000.0,1,219,6,True,7,13,3,0,1,1,0,1083,363,2.98,1,2,1,1,1,1
274537716,3,213,65.0,3,70000.0,4,219,5,True,6,16,6,2,2,1,0,1083,133,2.7,3,2,1,0,1,0
274340524,3,6888,70.0,3,100000.0,0,211,8,True,9,12,9,1,0,1,3,1083,363,2.98,1,2,1,1,1,1
271972500,3,9568,113.0,5,110000.0,2,250,5,True,10,14,3,2,3,2,1,1083,363,2.98,2,2,1,1,1,1
237156911,2,1867,55.0,3,110000.0,1,211,5,True,5,8,3,1,0,0,1,1083,363,2.98,1,0,1,1,1,1
274019839,3,3564,110.0,2,130000.0,2,265,5,True,3,5,3,0,0,1,1,1083,363,2.98,3,2,1,1,1,1
268431022,3,6923,74.5,3,150000.0,2,265,2,True,3,3,3,0,2,1,0,1083,363,2.98,3,2,1,1,1,1
274713768,3,6922,100.0,3,250000.0,2,265,2,True,4,5,9,2,2,1,1,1083,363,2.98,3,2,1,1,1,1
269675669,3,4829,125.0,2,250000.0,1,282,6,True,2,5,9,0,3,1,1,1083,363,2.98,2,2,1,1,1,1
273905760,4,11098,170.0,5,270000.0,2,244,4,True,4,6,3,0,0,1,0,1083,363,2.98,3,2,0,1,1,0
267064065,4,3954,150.0,3,270000.0,2,265,6,True,3,3,9,0,0,1,0,1083,363,2.98,3,2,1,1,1,1
274859209,4,7258,195.0,5,300000.0,1,211,1,True,7,10,3,1,2,1,1,1083,363,3.5,2,0,1,1,1,1
270580932,3,3580,165.0,3,380000.0,1,282,3,True,5,7,9,0,0,1,3,1083,363,2.98,3,2,1,1,1,1
271453510,5,1448,238.0,3,500000.0,2,113,5,True,3,5,9,0,0,1,3,1083,363,2.98,3,2,1,1,1,1
274553672,4,11098,175.0,3,270000.0,1,244,4,True,4,6,5,1,3,1,1,1083,363,2.98,1,2,1,1,1,1
274916044,1,1159,37.0,3,40000.0,2,211,11,True,4,9,6,0,3,2,0,1083,363,2.64,1,0,1,1,1,1
230040643,2,1162,40.0,3,40000.0,3,211,9,True,9,16,9,1,3,0,1,1083,363,2.98,2,2,1,1,1,1
273963314,1,1159,35.0,3,57000.0,4,211,9,True,9,9,6,0,1,1,1,1083,124,2.5,1,2,1,0,1,0
274016615,2,1867,42.0,3,58000.0,2,211,6,True,8,8,3,1,0,1,2,1083,363,2.98,1,0,1,1,1,1
269936434,2,1158,50.0,4,59000.0,2,211,9,True,6,9,9,0,0,1,0,1083,363,2.98,2,0,1,1,1,1
274549022,3,213,68.0,2,70000.0,2,219,6,True,6,16,6,2,3,1,0,1083,363,2.8,1,1,1,1,1,1
268907598,1,4830,31.0,3,74990.0,1,282,5,True,3,9,5,0,3,1,0,1083,363,2.98,1,2,1,1,1,1
273350191,2,1160,50.0,3,75000.0,3,219,6,True,5,9,6,1,3,0,0,1083,363,2.64,1,0,1,1,0,0
274995605,2,9566,58.7,3,75000.0,3,211,1,True,8,9,3,2,2,1,0,1083,363,2.7,1,0,1,1,0,1
274339073,3,1157,57.0,3,75000.0,4,211,9,True,5,9,6,1,3,0,1,1083,73,2.6,1,2,1,0,1,0
274550310,2,7268,47.0,2,85000.0,4,219,6,True,2,7,3,0,3,1,0,1083,350,2.98,1,2,1,0,1,0
272839407,3,7263,80.0,2,90000.0,4,211,4,True,2,6,3,1,3,1,0,1083,363,2.98,3,2,1,0,1,0
243736175,3,5111,86.0,3,95000.0,2,113,9,True,8,9,3,1,2,1,0,1083,363,2.98,1,2,1,1,1,1
274377532,3,6275,80.0,3,105000.0,2,282,6,True,2,4,3,0,0,1,1,1083,363,2.98,3,2,1,1,0,1
272685227,4,7261,90.0,3,110000.0,4,211,1,True,4,7,3,1,3,1,0,1083,350,3.2,3,2,1,0,1,0
269864145,3,7258,120.0,5,110000.0,2,211,1,True,9,10,3,2,0,1,1,1083,363,2.98,1,2,1,1,1,1
270980996,3,2309,75.0,4,120000.0,2,265,4,True,2,7,3,0,0,1,1,1083,363,3.0,1,1,1,1,1,1
272753865,4,7261,93.0,2,130000.0,2,211,4,True,4,7,3,1,0,1,0,1083,363,2.98,3,2,1,1,1,1
271723569,3,7260,90.0,3,130000.0,2,211,2,True,6,6,3,1,0,1,0,1083,363,2.98,1,0,1,1,1,1
273821511,4,9725,102.0,2,160000.0,4,72,5,True,5,9,3,1,3,1,1,1083,329,2.98,1,2,1,0,1,0
274529945,3,5976,110.0,2,160000.0,4,282,6,True,3,11,3,2,2,1,0,1083,350,3.3,1,2,1,0,1,0
273670495,3,1450,120.0,2,165000.0,4,113,5,True,2,4,3,0,0,1,0,1083,212,3.5,3,2,1,0,1,0
267627913,3,5531,153.0,3,170000.0,1,211,6,True,7,17,9,2,3,1,0,1083,363,2.98,3,2,1,1,1,1
266838052,2,1356,65.0,5,180000.0,1,211,5,True,5,9,9,0,0,1,1,1083,363,3.0,3,2,1,1,1,1
273571446,3,5531,145.0,5,200000.0,4,211,5,True,9,16,4,2,0,1,0,1083,350,3.1,2,2,1,0,1,0
274092140,4,9570,170.0,5,240000.0,4,250,6,True,4,16,3,1,2,1,0,1083,350,2.98,3,2,1,0,1,0
274082061,4,6922,105.0,3,250000.0,2,265,2,True,5,5,3,1,2,1,0,1083,363,2.98,3,2,1,1,1,1
275005419,3,1273,85.0,2,270000.0,2,250,6,True,3,6,3,1,0,0,1,1083,363,3.4,1,2,1,1,1,1
273909459,4,11098,175.0,3,278800.0,2,267,7,True,4,5,9,0,0,1,3,1083,363,2.98,1,2,1,1,0,1
254126155,4,4900,162.0,5,5000.0,2,211,4,True,4,14,4,1,0,1,1,1083,363,2.98,3,2,1,1,1,1
255696192,4,4900,162.0,5,5000.0,1,211,4,True,5,14,5,1,3,1,0,1083,363,2.98,2,0,1,1,1,1
273640342,4,4827,168.0,5,300000.0,2,250,4,True,4,10,4,0,2,1,1,1083,363,2.98,3,2,1,1,1,0
274984130,4,6272,170.0,3,330000.0,2,282,5,True,3,5,3,0,2,1,1,1083,363,2.98,1,2,1,1,1,0
274930457,4,6272,180.0,4,330000.0,2,282,4,True,3,4,3,0,2,1,1,1083,363,3.2,1,1,0,1,1,0
273633851,4,4827,168.0,5,330000.0,2,250,4,True,2,10,4,0,3,1,1,1083,363,2.98,3,2,1,1,1,0
271702039,5,6272,160.0,2,350000.0,4,265,4,True,3,4,7,1,2,1,1,1083,212,3.2,1,2,0,0,1,0
274299550,4,1450,126.0,3,350000.0,2,113,5,True,2,4,9,0,0,1,3,1083,363,2.98,3,2,1,1,1,1
273002184,5,9568,210.0,5,380000.0,2,250,3,True,12,14,3,1,1,1,1,1083,363,2.98,3,2,1,1,1,1
267966065,4,4900,155.0,5,390000.0,2,211,4,True,8,14,4,2,0,1,0,1083,363,2.98,3,2,1,1,1,1
274541988,6,9568,190.0,5,400000.0,2,250,3,True,12,14,3,0,3,1,1,1083,363,2.98,3,2,1,1,1,1
273636937,6,4826,312.0,2,550000.0,2,282,7,True,4,5,3,0,3,1,1,1083,363,2.98,3,2,0,1,1,0
251764517,4,6882,184.0,5,1000000.0,2,250,6,True,4,5,4,2,2,1,1,1083,363,2.98,3,2,1,1,1,1
274197815,1,11143,31.0,3,38000.0,4,137,6,True,8,8,3,0,0,1,1,1083,108,2.98,3,2,1,0,1,0
274824579,1,4356,40.0,3,40000.0,3,137,6,True,10,16,6,2,0,1,1,1083,363,2.64,1,0,1,1,0,0
272378791,1,5647,36.0,3,42000.0,3,219,6,True,3,6,3,1,0,1,0,1083,363,2.98,1,0,1,1,1,0
274555195,1,11417,40.0,3,43000.0,3,250,5,True,6,16,0,2,0,1,3,1083,363,2.48,2,0,1,1,1,1
274320654,2,1157,47.0,2,44000.0,1,211,9,True,7,9,6,1,0,1,3,1083,363,2.64,1,0,1,1,1,1
192844642,2,3636,32.0,3,45000.0,3,250,7,True,4,5,3,1,0,1,3,1083,363,2.98,3,2,1,1,1,1
273237958,1,212,40.0,3,45000.0,4,219,2,True,4,16,6,0,0,2,3,1083,363,2.98,2,2,1,1,0,1
